ID,Recipe,Produced,Link,Ordered 0,I want,I have,Ingredients,Ing 1,Amt 1,,Ing 2,Amt 2,,Ing 3,Amt 3,,Ing 4,Amt 4,,Ing 5,Amt 5,,Ing 6,Amt 6,,Ing 7,Amt 7,,Ing 8,Amt 8,,Ing 9,Amt 9,,Ing 10,Amt 10,,Ing 11,Amt 11,,Dup,Category,Skill,Skill Req,Value,Markup,Value Per,Profit,Npc Value,Price Override,Found Where,Notes,Icon,Ordered Value 0,Markup %,CraftCount,Target Items 0,Item Count,Craft Order,,IconName,,,Material Bonus1,,Material Bonus2,,Material Bonus3,,Material Bonus4,,Material Bonus5,,Material Bonus6,Weight,Min Damage,Damage / Max Damage,SDD,StrMod,DexMultipler,IntMultipler,Critical,Range,Durability,Damage Resistance,Damage Absorption,Damage Avoidance,Fizzle,Slugs,Weapon Damage,Weapon Critical,,,,,,,Source,EndRecipe,LinkSingle1,Total from Base,BlackBar,ID#,Search1,Search2,RecipeName,Tool List,Price0,Price1,Price2,Price3,Price4,Price5,Price6,Price7,Price8,Price9,Price10,,,Icon_Filenames,Sort
Augmented Cloth Helm#_0f4a0ac4680522f5706e03a98e97d052,Augmented Cloth Helm,1,,0,,,"Tailoring Scissors, Bone Needle, (3)Wax, (4)Bolt of Cloth",Tailoring Scissors,1,0,Bone Needle,1,0,Wax,3,0,Bolt of Cloth,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,279.40,25.40,254,-246.50,15,,,,,0.00,10.00,0.00,0,1,4,,,,0%,Spell Critical Damage,0.40%,Spell Critical Damage,,,,,,,,,0.7,,,,,,,,,100,1,,0,,,,,,,,,,,,,,1,,21,,,Augmented Cloth Helm,Blade Mold,,,,,,,,,,,,,,,
Augmented Cloth Leggings Half-Armor#_f3eb1f1db53b9ab9a201f26b5b4ff574,Augmented Cloth Leggings Half-Armor,1,,0,,,"Tailoring Scissors, Bone Needle, (4)Wax, (5)Bolt of Cloth, (3)Strap",Tailoring Scissors,1,0,Bone Needle,1,0,Wax,4,0,Bolt of Cloth,5,0,Strap,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,?,366.30,33.30,333,-333.00,,,,,,0.00,10.00,0.00,0,1,4,,,,0.50%,Spell Critical Damage,0.50%,Spell Critical Damage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,36,,,Augmented Cloth Leggings Half-Armor,,,,,,,,,,,,,,,,
Augmented Cloth Leggings Quarter-Armor#_8f836b5af5e6174af74ef86509bae4d3,Augmented Cloth Leggings Quarter-Armor,1,,0,,,"Tailoring Scissors, Bone Needle, (3)Wax, (4)Bolt of Cloth, (2)Metal Binding, Yard of Leather",Tailoring Scissors,1,0,Bone Needle,1,0,Wax,3,0,Bolt of Cloth,4,0,Metal Binding,2,0,Yard of Leather,1,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,?,378.40,34.40,344,-344.00,,,,,,0.00,10.00,0.00,0,1,4,,,,0.40%,Spell Critical Damage,0.40%,Spell Critical Damage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,39,,,Augmented Cloth Leggings Quarter-Armor,,,,,,,,,,,,,,,,
Augmented Cloth Leggings#_75d4128fabce5018a213eba3a35ac7c7,Augmented Cloth Leggings,1,,0,,,"Tailoring Scissors, Bone Needle, (4)Wax, (6)Bolt of Cloth, Strap, (2)Metal Binding",Tailoring Scissors,1,0,Bone Needle,1,0,Wax,4,0,Bolt of Cloth,6,0,Strap,1,0,Metal Binding,2,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,?,480.70,43.70,437,-437.00,,,,,,0.00,10.00,0.00,0,1,4,,,,1%,Spell Critical Damage,0.60%,Spell Critical Damage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,25,,,Augmented Cloth Leggings,Hammer Head Mold,,,,,,,,,,,,,,,
Augmented Leather Boots#_8d8efa2c447911b1e427be03c34777fe,Augmented Leather Boots,1,,0,,,"Tailoring Scissors, Rawhide Mallet, (3)Wax, (2)Yard of Leather, Metal Binding",Tailoring Scissors,1,0,Rawhide Mallet,1,0,Wax,3,0,Yard of Leather,2,0,Metal Binding,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,118.80,10.80,108,-108.00,,,,,,0.00,10.00,0.00,0,1,4,,,,50%,Combat Damage,,,,,,,,,,,2,,,,,,,,,100,,,,,,,,,,,,,,,,,1,,24,,,Augmented Leather Boots,,,,,,,,,,,,,,,,
Augmented Leather Chest Armor#_d08a510ae837a8cd105c55dab0f2908d,Augmented Leather Chest Armor,1,,0,,,"Tailoring Scissors, Rawhide Mallet, (4)Wax, (8)Yard of Leather, (5)Metal Binding",Tailoring Scissors,1,0,Rawhide Mallet,1,0,Wax,4,0,Yard of Leather,8,0,Metal Binding,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,486.20,44.20,442,-442.00,,,,,,0.00,10.00,0.00,0,1,4,,,,200%,Combat Damage,,,,,,,,,,,4,,,,,,,,,100,,,,,,,,,,,,,,,,,1,,30,,,Augmented Leather Chest Armor,,,,,,,,,,,,,,,,
Augmented Leather Chest Half-Armor#_74cdc2468381f3dd311214d476520474,Augmented Leather Chest Half-Armor,1,,0,,,"Tailoring Scissors, Rawhide Mallet, (4)Wax, (6)Yard of Leather, (4)Metal Binding",Tailoring Scissors,1,0,Rawhide Mallet,1,0,Wax,4,0,Yard of Leather,6,0,Metal Binding,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,?,374.00,34.00,340,-340.00,,,,,,0.00,10.00,0.00,0,1,4,,,,150.00%,Combat Damage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35,,,Augmented Leather Chest Half-Armor,,,,,,,,,,,,,,,,
Augmented Leather Chest Quarter-Armor#_e0778ec93ae56d01f691b839c7c195bd,Augmented Leather Chest Quarter-Armor,1,,0,,,"Tailoring Scissors, Rawhide Mallet, (4)Yard of Leather, (4)Iron Binding, (4)Wax",Tailoring Scissors,1,0,Rawhide Mallet,1,0,Yard of Leather,4,0,Iron Binding,4,0,Wax,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,290.40,26.40,264,-234.00,60,,,,,0.00,10.00,0.00,0,1,4,,,,100%,Combat Damage,8%,Item Damage Resist,,,,,,,,,3,,,,,,,,,100,3,,0,8,,,,,,,,,,,,,1,,38,,,Augmented Leather Chest Quarter-Armor,,,,,,,,,,,,,,,,
Augmented Leather Gloves#_c647240401b4d051d941ba1249db1b20,Augmented Leather Gloves,1,,0,,,"Tailoring Scissors, Rawhide Mallet, (3)Wax, (2)Yard of Leather, (2)Metal Binding",Tailoring Scissors,1,0,Rawhide Mallet,1,0,Wax,3,0,Yard of Leather,2,0,Metal Binding,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,147.40,13.40,134,-134.00,,,,,,0.00,10.00,0.00,0,1,4,,,,50%,Combat Damage,,,,,,,,,,,2,,,,,,,,,100,,,,,,,,,,,,,,,,,1,,25,,,Augmented Leather Gloves,,,,,,,,,,,,,,,,
Augmented Leather Helm#_f767f623822ac49258876d78d23a2685,Augmented Leather Helm,1,,0,,,"Tailoring Scissors, Rawhide Mallet, (3)Wax, (3)Yard of Leather, (3)Metal Binding",Tailoring Scissors,1,0,Rawhide Mallet,1,0,Wax,3,0,Yard of Leather,3,0,Metal Binding,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,217.80,19.80,198,-198.00,,,,,,0.00,10.00,0.00,0,1,4,,,,0.75,Combat Damage,,,,,,,,,,,2,,,,,,,,,100,,,,,,,,,,,,,,,,,1,,23,,,Augmented Leather Helm,,,,,,,,,,,,,,,,
Augmented Leather Leggings Half-Armor#_3c5bb13c2a078fa459dc0b518e14d4ef,Augmented Leather Leggings Half-Armor,1,,0,,,"Tailoring Scissors, Rawhide Mallet, (4)Wax, (4)Yard of Leather, (2)Metal Binding",Tailoring Scissors,1,0,Rawhide Mallet,1,0,Wax,4,0,Yard of Leather,4,0,Metal Binding,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,?,233.20,21.20,212,-212.00,,,,,,0.00,10.00,0.00,0,1,4,,,,1,Combat Damage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,38,,,Augmented Leather Leggings Half-Armor,,,,,,,,,,,,,,,,
Augmented Leather Leggings Quarter-Armor#_ba3ae87cb85351a11cbe269c6272a1fd,Augmented Leather Leggings Quarter-Armor,1,,0,,,"Tailoring Scissors, Rawhide Mallet, (4)Wax, (3)Yard of Leather, (2)Metal Binding",Tailoring Scissors,1,0,Rawhide Mallet,1,0,Wax,4,0,Yard of Leather,3,0,Metal Binding,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,?,191.40,17.40,174,-174.00,,,,,,0.00,10.00,0.00,0,1,4,,,,0.75,Combat Damage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,41,,,Augmented Leather Leggings Quarter-Armor,,,,,,,,,,,,,,,,
Augmented Leather Leggings#_17a26cb9bb52e1c36ff39b2cda6aef9e,Augmented Leather Leggings,1,,0,,,"Tailoring Scissors, Rawhide Mallet, (4)Wax, (5)Yard of Leather, (2)Metal Binding, (3)Strap",Tailoring Scissors,1,0,Rawhide Mallet,1,0,Wax,4,0,Yard of Leather,5,0,Metal Binding,2,0,Strap,3,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,291.50,26.50,265,-265.00,,,,,,0.00,10.00,0.00,0,1,4,,,,1.25,Combat Damage,,,,,,,,,,,3,,,,,,,,,100,,,,,,,,,,,,,,,,,1,,27,,,Augmented Leather Leggings,,,,,,,,,,,,,,,,
Augmented Plate Boots#_5869c8198209ec7c8ec46e7519bded19,Augmented Plate Boots,1,,0,,,"Smithing Hammer, Edged Chisel, (2)Metal Sheet, Strap, (2)Chunk of Coal",Smithing Hammer,1,0,Edged Chisel,1,0,Metal Sheet,2,0,Strap,1,0,Chunk of Coal,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,?,170.50,15.50,155,-155.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,22,,,Augmented Plate Boots,,,,,,,,,,,,,,,,
Augmented Plate Chest Armor#_c2178d218daad33ace00a82d39b04b34,Augmented Plate Chest Armor,1,,0,,,"Smithing Hammer, Edged Chisel, (7)Metal Sheet, (2)Metal Binding, (5)Strap, (3)Chunk of Coal",Smithing Hammer,1,0,Edged Chisel,1,0,Metal Sheet,7,0,Metal Binding,2,0,Strap,5,0,Chunk of Coal,3,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,?,649.00,59.00,590,-590.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,28,,,Augmented Plate Chest Armor,,,,,,,,,,,,,,,,
Augmented Plate Chest Half-Armor#_d0161d979acf5a0380e1621b97469fc6,Augmented Plate Chest Half-Armor,1,,0,,,"Smithing Hammer, Edged Chisel, (6)Metal Sheet, (2)Metal Binding, (2)Strap, (3)Chunk of Coal",Smithing Hammer,1,0,Edged Chisel,1,0,Metal Sheet,6,0,Metal Binding,2,0,Strap,2,0,Chunk of Coal,3,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,?,553.30,50.30,503,-503.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,33,,,Augmented Plate Chest Half-Armor,,,,,,,,,,,,,,,,
Augmented Plate Chest Quarter-Armor#_872b7f8249b909f09e69aaeba8719c0f,Augmented Plate Chest Quarter-Armor,1,,0,,,"Smithing Hammer, Edged Chisel, (5)Metal Sheet, (2)Strap, (3)Chunk of Coal",Smithing Hammer,1,0,Edged Chisel,1,0,Metal Sheet,5,0,Strap,2,0,Chunk of Coal,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,?,416.90,37.90,379,-379.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,36,,,Augmented Plate Chest Quarter-Armor,,,,,,,,,,,,,,,,
Augmented Plate Gauntlets#_90b578b78c3676d4962405de6790e26c,Augmented Plate Gauntlets,1,,0,,,"Smithing Hammer, Edged Chisel, (2)Metal Sheet, (2)Strap, (2)Chunk of Coal",Smithing Hammer,1,0,Edged Chisel,1,0,Metal Sheet,2,0,Strap,2,0,Chunk of Coal,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,?,176.00,16.00,160,-160.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,26,,,Augmented Plate Gauntlets,,,,,,,,,,,,,,,,
Augmented Plate Helm#_e69a79e253eef64d490de967b6695f96,Augmented Plate Helm,1,,0,,,"Smithing Hammer, Edged Chisel, (3)Metal Sheet, (3)Strap, (2)Chunk of Coal",Smithing Hammer,1,0,Edged Chisel,1,0,Metal Sheet,3,0,Strap,3,0,Chunk of Coal,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,?,260.70,23.70,237,-237.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,21,,,Augmented Plate Helm,,,,,,,,,,,,,,,,
Augmented Plate Leggings Half-Armor#_64d6bcbe056ea94294fa2a41188bef64,Augmented Plate Leggings Half-Armor,1,,0,,,"Smithing Hammer, Edged Chisel, (4)Metal Sheet, (3)Strap, (3)Chunk of Coal",Smithing Hammer,1,0,Edged Chisel,1,0,Metal Sheet,4,0,Strap,3,0,Chunk of Coal,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,?,343.20,31.20,312,-312.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,36,,,Augmented Plate Leggings Half-Armor,,,,,,,,,,,,,,,,
Augmented Plate Leggings Quarter-Armor#_fe10488261e19790d2178f6616755138,Augmented Plate Leggings Quarter-Armor,1,,0,,,"Smithing Hammer, Edged Chisel, (3)Metal Sheet, (3)Strap, (3)Chunk of Coal",Smithing Hammer,1,0,Edged Chisel,1,0,Metal Sheet,3,0,Strap,3,0,Chunk of Coal,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,?,264.00,24.00,240,-240.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,39,,,Augmented Plate Leggings Quarter-Armor,,,,,,,,,,,,,,,,
Augmented Plate Leggings#_97963c0db8a668e4ebda174eb45251c3,Augmented Plate Leggings,1,,0,,,"Smithing Hammer, Edged Chisel, (5)Metal Sheet, (4)Strap, (3)Chunk of Coal",Smithing Hammer,1,0,Edged Chisel,1,0,Metal Sheet,5,0,Strap,4,0,Chunk of Coal,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,?,427.90,38.90,389,-389.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,25,,,Augmented Plate Leggings,,,,,,,,,,,,,,,,
Avatar Rug#_9f566d24c1ce084769beb855cad8abc6,Avatar Rug,1,,0,,,"Loom Shuttle, (12)Spool of Cotton Thread",Loom Shuttle,1,0,Spool of Cotton Thread,12,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Textiles,,264.00,24.00,240,-231.00,18,,,,RoundRugSet_Rug9,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,,11,,,Avatar Rug,,,,,,,,,,,,,,,,
Axe Head Mold#,Axe Head Mold,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Tool,Tool,,0.00,0.00,0,0.00,,,,,Mold_AxeHead,0.00,10.00,0.00,0,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,14,,,Axe Head Mold,,,,,,,,,,,,,,,,
Backpack#_2e37776d1bd4e417c73d775963e0dbc4,Backpack,1,,0,,,"Tailoring Scissors, (3)Leather, Leather Straps",Tailoring Scissors,1,0,Leather,3,0,Leather Straps,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,81.40,7.40,74,-64.00,20,,,,Paperdoll_Backpack,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,9,,,Backpack,,,,,,,,,,,,,,,,
Banana Bread#_4dfa531cb172fd3b96b63edba2a9d768,Banana Bread,6,,0,,,"Cooking Pot, (4)Sack of Flour, (2)Sack of Sugar, Butter, Banana, Bottle of Milk, Cinnamon Bark, Sack of Salt",Cooking Pot,1,0,Sack of Flour,4,0,Sack of Sugar,2,0,Butter,1,0,Banana,1,0,Bottle of Milk,1,0,Cinnamon Bark,1,0,Sack of Salt,1,0,,,0,,,0,,,0,,Production,Cooking,25,81.40,7.40,74,-61.50,25,,,,Market_Bakery_BreadLoafA,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,,13,,,Banana Bread,,,,,,,,,,,,,,,,
Banana#,Banana,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,3.30,0.30,3,-1.50,3,,,,Banana,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,7,,,Banana,,,,,,,,,,,,,,,,
Bar Mold#,Bar Mold,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Tool,Tool,,0.00,0.00,0,0.00,,,,,Mold_Bar,0.00,10.00,0.00,0,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,9,,,Bar Mold,,,,,,,,,,,,,,,,
Bark Bread#_2f03d6bd95667240ecfd91cb053b7705,Bark Bread,8,,0,,,"Cooking Pot, Sack of Flour, Maple Tree Bark, Jar of Yeast Culture, Sack of Salt",Cooking Pot,1,0,Sack of Flour,1,0,Maple Tree Bark,1,0,Jar of Yeast Culture,1,0,Sack of Salt,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Cooking,25,55.00,5.00,50,-48.00,4,,,,Market_Bakery_BreadLoafA,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,8,,11,,,Bark Bread,,,,,,,,,,,,,,,,
Basket#_e67a7a4e304722b227e456b90ec7eaf9,Basket,1,,0,,,"Carpentry Hammer, (3)Wooden Bindings",Carpentry Hammer,1,0,Wooden Bindings,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,26.40,2.40,24,-23.50,1,,,,basket1,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,7,,,Basket,,,,,,,,,,,,,,,,
Bass Fillet#_720be8041c9a8572f37f18ea86d64995,Bass Fillet,4,,0,,,"Cleaver, Bass",Cleaver,1,0,Bass,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Butchery,,3.30,0.30,3,-1.50,3,,,,FiletBass,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,4,,12,,,Bass Fillet,,,,,,,,,,,,,,,,
Bass Trophy#_a01d4b7325d50f0ae2a26d9b8fbfa7d9,Bass Trophy,1,,0,,,"Tanning Knife, Bass, (3)Wax",Tanning Knife,1,0,Bass,1,0,Wax,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Tanning,25,9.90,0.90,9,-6.50,5,,,,Market_FishBass,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12,,,Bass Trophy,,,,,,,,,,,,,,,,
Bass#,Bass,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,3.30,0.30,3,-1.50,3,,In the Water,,Market_FishBass,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,5,,,Bass,,,,,,,,,,,,,,,,
Bear Hat#_ccdb0b1b2c870f9ee559b9433ac920f0,Bear Hat,1,,0,,,"Tailoring Scissors, Bone Needle, Bear Head, (2)Strap, (6)Wax",Tailoring Scissors,1,0,Bone Needle,1,0,Bear Head,1,0,Strap,2,0,Wax,6,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,60,25.30,2.30,23,-23.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,9,,,Bear Hat,,,,,,,,,,,,,,,,
Bear Head#,Bear Head,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,1.10,0.10,1,-0.50,1,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,10,,,Bear Head,,,,,,,,,,,,,,,,
Bed#_073ed85ea143086ce6035920f2f3bd13,Bed,1,,0,,,"Carpentry Hammer, Wooden Bed Frame, Cloth Mattress",Carpentry Hammer,1,0,Wooden Bed Frame,1,0,Cloth Mattress,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,532.40,48.40,484,-409.00,150,,,,Bed1,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,Bed,,,,,,,,,,,,,,,,
Bedroll#_a15cf5550270f0783f5173f03ac73903,Bedroll,1,,0,,,"Tailoring Scissors, (6)Piece of Canvas Fabric, (3)Bolt of Cotton Cloth, Pillow",Tailoring Scissors,1,0,Piece of Canvas Fabric,6,0,Bolt of Cotton Cloth,3,0,Pillow,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,?,631.40,57.40,574,-574.00,,,,,Bedroll_flat_01,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,8,,,Bedroll,,,,,,,,,,,,,,,,
Beetle Carapace#,Beetle Carapace,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,44.00,4.00,40,-20.00,40,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,16,,,Beetle Carapace,,,,,,,,,,,,,,,,
Bench#_dbe3d4cfe73777f2529bc52c7b785a5c,Bench,1,,0,,,"Carpentry Hammer, (7)Wooden Boards",Carpentry Hammer,1,0,Wooden Boards,7,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,23.10,2.10,21,-6.00,30,,,,Bench,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,,,Bench,,,,,,,,,,,,,,,,
Big Round Rug#_537d4d7fa28504e1a1b8830799406939,Big Round Rug,1,,0,,,"Loom Shuttle, (20)Spool of Thread",Loom Shuttle,1,0,Spool of Thread,20,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Textiles,,220.00,20.00,200,-185.00,30,,,,RoundRugSet_Rug3,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,,14,,,Big Round Rug,,,,,,,,,,,,,,,,
Big Rug#_0bddcd37bb0b71816bfb2388cd4c8a50,Big Rug,1,,0,,,"Loom Shuttle, (30)Spool of Thread",Loom Shuttle,1,0,Spool of Thread,30,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Textiles,,330.00,30.00,300,-275.00,50,,,,RugSet1_Rug2,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,,8,,,Big Rug,,,,,,,,,,,,,,,,
Black Pearl#,Black Pearl,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,3.30,0.30,3,-1.50,3,,,,BlackPearl,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,12,,,Black Pearl,,,,,,,,,,,,,,,,
Blade Mold#,Blade Mold,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Tool,Tool,,0.00,0.00,0,0.00,,,,,Mold_Blade,0.00,10.00,0.00,0,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,11,,,Blade Mold,,,,,,,,,,,,,,,,
Blank Book#_0e2e83b58789115b26a9feed47e5fa04,Blank Book,1,,0,,,"Tailoring Scissors, (20)Wood Pulp, (5)Spool of Cotton Thread, (4)Leather",Tailoring Scissors,1,0,Wood Pulp,20,0,Spool of Cotton Thread,5,0,Leather,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,189.20,17.20,172,-152.00,40,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,11,,,Blank Book,,,,,,,,,,,,,,,,
Blank Hospitaller Book#_1da0883625e0e12430b907f5ff3142c1,Blank Hospitaller Book,1,,0,,,"Tailoring Scissors, Blank Book, Hospitaller Symbol",Tailoring Scissors,1,0,Blank Book,1,0,Hospitaller Symbol,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,?,189.20,17.20,172,-172.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,23,,,Blank Hospitaller Book,,,,,,,,,,,,,,,,
Blank Sheet Music#_9bf42c443b1df28fe055a9e2539861f9,Blank Sheet Music,1,,0,,,"Tailoring Scissors, (8)Wood Pulp, (5)Spool of Cotton Thread",Tailoring Scissors,1,0,Wood Pulp,8,0,Spool of Cotton Thread,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,?,110.00,10.00,100,-100.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,18,,,Blank Sheet Music,,,,,,,,,,,,,,,,
